,STOCKS,CLOSE,RSI,MA50,BOLLINGER_HIGH,BOLLINGER_LOW,RSI_BUY_LEVEL,RSI_SELL_LEVEL,RSI_BUY_LIKELIHOOD,BOLLINGER_BUY_LIKELIHOOD
196,KIRLOSBROS.NS,1627.3499755859375,39.36968222891751,1747.6469995117188,1873.1298378697406,1643.4451621302592,38.29339130434783,68.29159183673468,-0.028106440508638923,0.00979356471101162
197,KIRLOSENG.NS,1016.1500244140625,26.282793950508506,1241.5740014648438,1266.270229272029,1056.8147927006273,38.96034615384615,69.60106666666665,0.32539629276589793,0.03847861381902919
198,KIRLOSIND.NS,4549.89990234375,20.164099602982787,5441.378984375,5697.471898782877,4634.813110982747,40.891176470588235,67.2577922077922,0.506883847729688,0.018320740579115306
199,KIRLPNU.NS,1472.75,59.72928575240986,1324.34,1543.8831933689798,1197.4817968653952,39.288,66.432,-0.5202933657200637,-0.22987255744109386
200,KNRCON.NS,278.0,28.065323833420223,329.79200073242185,349.8537027600607,283.16629540888465,38.47709090909091,65.53008219178082,0.2705965245727743,0.01824473990248259
201,KOKUYOCMLN.NS,155.97000122070312,21.090543870059932,193.46,205.90899228184523,152.46300784022506,37.30604081632653,65.21799999999999,0.43466142724987544,-0.02300225759781185
202,KOPRAN.NS,283.75,39.84397666287142,315.6480010986328,336.94377403092176,270.24622535872663,35.191050847457625,63.36637288135593,-0.13221900748524948,-0.0499684116710543
203,KOTAKBANK.NS,1768.8499755859375,39.01929277052618,1825.8730004882811,1930.1771624309413,1735.7428448932774,37.16293939393939,61.29888235294118,-0.049951737049344566,-0.019073753229094097
204,KPITTECH.NS,1373.5999755859375,20.945276510908386,1738.457001953125,1911.3226640309504,1466.4773359690498,44.049058823529414,68.0180625,0.5245011568846466,0.06333364867295331
205,KPRMILL.NS,902.7999877929688,45.029704120426054,901.66599609375,978.2453007016454,892.2046931948389,40.64132142857143,67.9507,-0.1079783466088169,-0.011875407828432088
206,LALPATHLAB.NS,3137.64990234375,37.212220471666626,3353.4979931640623,3643.7221960688425,3099.9528283452196,36.35616326530612,66.5404090909091,-0.023546412202891057,-0.012160531493846447
207,LICHSGFIN.NS,598.25,35.40983267135677,657.0009973144531,662.6661369624264,580.0638496098393,36.30864864864865,67.06358208955224,0.024754872757439695,-0.031351980307673076
208,LICI.NS,903.6500244140625,28.821718676621217,1008.4960046386718,1016.2840162332778,887.2859910909409,30.198647058823532,66.56248275862069,0.04559569769864907,-0.018442794642797855
209,LMW.NS,15778.4501953125,39.10908084977535,16278.54404296875,18399.209296422658,15671.480449671091,38.29937777777778,68.7679,-0.021141415839590588,-0.006825758803384385
210,LT.NS,3326.39990234375,29.352873882975032,3607.114990234375,3698.8727922559333,3357.792197978442,41.258105263157894,69.868,0.28855497130193797,0.00934908826507835
211,LTIM.NS,5903.2001953125,38.161374768161465,6143.88201171875,6601.919521708912,5804.515536884838,36.59490909090909,67.992,-0.04280556274537967,-0.01700136002747678
212,LTTS.NS,5170.2998046875,43.47513960147555,5434.9830078125,5409.883724158965,5057.756266075409,36.771,68.44685714285714,-0.1823213837392387,-0.022251673012985945
213,LUMAXTECH.NS,504.3999938964844,31.329907237575057,544.7160015869141,594.4653490788663,510.2446515314852,40.416347826086955,63.68275,0.22482092215781568,0.011454618127712365
214,M&M.NS,2720.85009765625,33.786778499177515,2903.389013671875,3317.979899719782,2765.290119811468,40.91223529411765,69.40114285714286,0.17416444600778463,0.01607065451716423
215,MAHSCOOTER.NS,10888.099609375,44.88572067744255,10829.29296875,12241.036839222692,10685.843043589808,36.751,68.99509677419356,-0.2213469205584216,-0.018927525414714097
216,MANINFRA.NS,176.0,33.20365995591989,190.97980010986328,198.253682335023,177.02231711566057,39.931555555555555,70.94,0.16848568772321804,0.005775074760729867
217,MANKIND.NS,2455.89990234375,39.205479086585775,2516.8399951171873,2801.1693316646797,2441.0056683353205,42.317241379310346,67.33571428571429,0.07353414805167253,-0.006101679402730294
218,MAPMYINDIA.NS,1935.199951171875,31.072249318623705,2103.148984375,2242.783308736593,1988.7366863805942,35.567499999999995,63.59671875,0.12638646745979593,0.02691997164599677
219,MARICO.NS,640.0999755859375,32.75801298250212,677.18,715.6859672591916,639.9290290786992,39.22504,63.51426086956521,0.16486986418619018,-0.00026713354054972517
220,MARUTI.NS,11502.849609375,28.510099503831768,12425.50693359375,13473.559566608741,11489.730374797507,39.3825,65.7288888888889,0.2760718719270801,-0.001141822666811165
