,STOCKS,CLOSE,RSI,MA50,BOLLINGER_HIGH,BOLLINGER_LOW,RSI_BUY_LEVEL,RSI_SELL_LEVEL,RSI_BUY_LIKELIHOOD,BOLLINGER_BUY_LIKELIHOOD
188,JUBLFOOD.NS,585.25,48.30793631580972,544.2310034179687,708.1764379575059,519.6785730288223,34.72714285714286,69.17111111111112,-0.39107143120106963,-0.12617689159091236
189,JUBLPHARMA.NS,1058.3499755859375,62.32509360437951,726.383999633789,1285.9776700183247,571.0673250988627,31.858,70.22553846153846,-0.9563404358208145,-0.8532840683937165
190,JWL.NS,458.25,40.26334745312983,470.72900146484375,739.5247892776251,432.21021438448435,52.297777777777775,75.83777777777777,0.23011360780536988,-0.060247964413796234
191,KABRAEXTRU.NS,420.0,51.355542124417404,397.4989990234375,463.6957894326501,369.134206294889,40.93299999999999,72.65422222222223,-0.2546244380919408,-0.13779756207279262
192,KAJARIACER.NS,1230.949951171875,38.78277136069335,1326.1840014648437,1535.6850645536501,1270.6649354463498,41.64573333333333,67.6358,0.06874562514543257,0.03125527679767443
193,KAYNES.NS,5301.60009765625,63.406699112826125,3546.82201171875,5971.490456386513,3451.3045631447367,63.065,85.76,-0.005418205229939385,-0.536114822861525
194,KDDL.NS,2428.949951171875,37.8316748964023,2833.618984375,3707.7338094077686,2540.0561564125437,50.44166666666666,77.71111111111111,0.24999157647971648,0.04374163341238483
195,KIRLFER.NS,452.20001220703125,48.06202529322212,445.8050018310547,504.4922750621422,435.5777353138344,44.0,74.19545454545455,-0.0923187566641391,-0.038161447534090474
196,KIRLOSBROS.NS,1627.3499755859375,45.91621550643342,1463.4550061035156,2493.990982457258,1444.3490199841485,45.19861538461538,77.294,-0.015876595238850898,-0.126701339544508
197,KIRLOSENG.NS,1016.1500244140625,37.71653681577034,1014.2510009765625,1445.316700336702,1076.1133045461106,42.476571428571425,77.72149999999999,0.11206259009876908,0.05572208788677673
198,KIRLOSIND.NS,4549.89990234375,34.510435996571175,4868.8369921875,6469.951906399199,4836.758005710175,47.6832,73.424,0.27625587216103,0.059307929614788736
199,KIRLPNU.NS,1472.75,66.99529677463923,995.917998046875,1455.2282386382617,1220.1267662445507,45.832,79.28800000000001,-0.46175808986383376,-0.2070467108372704
200,KNRCON.NS,278.0,39.90249617669177,299.92600006103515,394.7395336341413,292.9754657555072,42.184,67.669,0.0540845776433773,0.051115084728645656
201,KOKUYOCMLN.NS,155.97000122070312,43.68630777151536,154.99940017700195,222.56529576292175,130.86170619020325,41.70628571428571,68.537,-0.04747538706261313,-0.19186892607074663
202,KOPRAN.NS,283.75,49.79675740037956,267.8532000732422,352.1672737617931,220.28372721476933,33.51422222222222,67.90261538461539,-0.48583956596674066,-0.28811148961245403
203,KOTAKBANK.NS,1768.8499755859375,47.14295376306283,1779.94599609375,1904.0551055767148,1721.7748870990665,41.84923076923077,58.79428571428572,-0.12649510866814337,-0.02734102398611788
204,KPITTECH.NS,1373.5999755859375,37.08678361623892,1596.0369995117187,1970.0011285878118,1474.043866529376,52.104,79.80466666666666,0.2882161903838684,0.06814172442502185
